what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1372019946654
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019957250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019968125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019974478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019997151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019999446
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372020015192
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372020021898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372020060144
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372020066598
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372020074286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372020089204
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372020093971
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372020097110
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372020106105
